city,crop,crop_variety,Modal_Price (Rs./Quintal)
Pune,तूर,bdl 716,2602
Pune,बाजरी,MLSH 2428,5095
Pune,बाजरी,MLSH 2428,4439
Pune,बाजरी,MLSH-296 GOLD,4022
Pune,हरभरा,j11,6709
Pune,ज्वारी,Foxtail millet,4687
Pune,सोयाबीन,maus 71,5146
Pune,हरभरा,j11,2637
Pune,ज्वारी,Foxtail millet,5967
Pune,बाजरी,MLSH-296 GOLD,7848
Pune,सोयाबीन,js335,2222
Pune,सोयाबीन,maus 162,7436
Pune,ज्वारी,Foxtail millet,4184
Pune,गहू,HI-8759,5699
Pune,हरभरा,vijay,5762
Pune,बाजरी,MLSH-296 GOLD,4729
Pune,बाजरी,MLSH-296 GOLD,7200
Pune,ज्वारी,Foxtail millet,4985
Pune,हरभरा,j11,6286
Pune,बाजरी,MLSH 2428,7372
Pune,बाजरी,MLSH 2428,3164
Pune,ज्वारी,Foxtail millet,4220
Pune,ज्वारी,Foxtail millet,4603
Pune,गहू,HI-8759,7866
Pune,गहू,HI-8759,7786
Pune,ज्वारी,Foxtail millet,7657
Pune,हरभरा,digvijay,2265
Pune,तूर,bdl 711,4181
Pune,बाजरी,MLSH-296 GOLD,7250
Pune,बाजरी,MLSH 2428,4676
Pune,ज्वारी,Foxtail millet,2469
Pune,बाजरी,MLSH 2428,6922
Pune,बाजरी,MLSH 2428,2171
Pune,तूर,bdl 711,5486
Pune,हरभरा,digvijay,5873
Pune,हरभरा,vijay,6456
Pune,हरभरा,j11,2085
Pune,सोयाबीन,maus 162,4295
Pune,बाजरी,MLSH-296 GOLD,4418
Pune,तूर,bdl 716,5935
Pune,तूर,bdl 716,5728
Pune,ज्वारी,Foxtail millet,7911
Pune,सोयाबीन,js335,6058
Pune,बाजरी,MLSH 2428,5215
Pune,हरभरा,j11,3422
Pune,बाजरी,MLSH 2428,5179
Pune,गहू,शरबती,2241
Pune,ज्वारी,Foxtail millet,5918
Pune,तूर,godavari,4501
Pune,सोयाबीन,maus 162,4899
Pune,ज्वारी,Foxtail millet,5734
Pune,ज्वारी,Foxtail millet,4145
Pune,बाजरी,MLSH 2428,4007
Pune,सोयाबीन,maus 71,7304
Pune,सोयाबीन,maus 71,5395
Pune,सोयाबीन,js335,6365
Pune,गहू,जीडब्ल्यू 12,3429
Pune,ज्वारी,Foxtail millet,4057
Pune,बाजरी,MLSH 2428,7749
Pune,तूर,bdl 716,2825
Pune,हरभरा,vijay,4136
Pune,तूर,bdl 716,3732
Pune,तूर,bdl 711,2287
Pune,गहू,HI-8759,6986
Pune,गहू,HI-8759,5383
Pune,सोयाबीन,js335,6506
Pune,सोयाबीन,maus 162,7914
Pune,सोयाबीन,js335,7512
Pune,सोयाबीन,js335,2957
Pune,बाजरी,MLSH-296 GOLD,7341
Pune,गहू,HI-8759,6768
Pune,सोयाबीन,maus 162,4999
Pune,गहू,शरबती,3130
Pune,ज्वारी,Foxtail millet,5941
Pune,बाजरी,MLSH-296 GOLD,3630
Pune,हरभरा,digvijay,6762
Pune,बाजरी,MLSH-296 GOLD,3319
Pune,ज्वारी,Foxtail millet,2107
Pune,बाजरी,MLSH-296 GOLD,3718
Pune,ज्वारी,Foxtail millet,6968
Pune,बाजरी,MLSH 2428,5610
Pune,तूर,bdl 711,5067
Pune,हरभरा,vijay,6177
Pune,सोयाबीन,maus 162,6104
Pune,सोयाबीन,js335,5549
Pune,हरभरा,digvijay,4052
Pune,सोयाबीन,js335,2788
Pune,गहू,शरबती,2689
Pune,सोयाबीन,js335,7346
Pune,बाजरी,MLSH 2428,6999
Pune,गहू,HI-8759,3245
Pune,बाजरी,MLSH 2428,2292
Pune,हरभरा,j11,7131
Pune,ज्वारी,Foxtail millet,5162
Pune,हरभरा,vijay,7997
Pune,सोयाबीन,maus 162,5308
Pune,ज्वारी,Foxtail millet,3512
Pune,गहू,HI-8759,6197
Pune,तूर,godavari,6570
Pune,गहू,जीडब्ल्यू 12,6685
Pune,ज्वारी,Foxtail millet,7996
Pune,गहू,शरबती,5160
Pune,तूर,bdl 711,6534
Pune,तूर,bdl 716,7264
Pune,गहू,HI-8759,5457
Pune,गहू,HI-8759,5988
Pune,बाजरी,MLSH 2428,4108
Pune,सोयाबीन,js335,7003
Pune,गहू,शरबती,5017
Pune,हरभरा,digvijay,7808
Pune,हरभरा,jaki 9218,5470
Pune,हरभरा,digvijay,4063
Pune,तूर,godavari,4997
Pune,गहू,शरबती,4212
Pune,ज्वारी,Foxtail millet,3071
Pune,सोयाबीन,maus 162,2308
Pune,बाजरी,MLSH 2428,4235
Pune,तूर,bdl 716,3079
Pune,गहू,HI-8759,2308
Pune,तूर,bdl 711,3902
Pune,हरभरा,j11,7843
Pune,बाजरी,MLSH 2428,3833
Pune,तूर,bdl 716,6705
Pune,ज्वारी,Foxtail millet,5967
Pune,हरभरा,jaki 9218,7684
Pune,बाजरी,MLSH 2428,7545
Pune,ज्वारी,Foxtail millet,6467
Pune,तूर,bdl 711,5994
Pune,गहू,जीडब्ल्यू 12,4091
Pune,बाजरी,MLSH 2428,4300
Pune,तूर,bdl 716,7335
Pune,सोयाबीन,js335,6456
Pune,ज्वारी,Foxtail millet,2472
Pune,तूर,bdl 716,6867
Pune,सोयाबीन,maus 71,3256
Pune,ज्वारी,Foxtail millet,2524
Pune,गहू,HI-8759,3134
Pune,तूर,bdl 716,6668
Pune,तूर,bdl 716,4545
Pune,बाजरी,MLSH-296 GOLD,3863
Pune,गहू,शरबती,6912
Pune,गहू,शरबती,7528
Pune,बाजरी,MLSH 2428,3066
Pune,ज्वारी,Foxtail millet,7168
Pune,बाजरी,MLSH 2428,7467
Pune,बाजरी,MLSH-296 GOLD,2281
Pune,ज्वारी,Foxtail millet,2927
Pune,ज्वारी,Foxtail millet,2593
Pune,सोयाबीन,js335,3071
Pune,तूर,godavari,4006
Pune,सोयाबीन,js335,4291
Pune,गहू,HI-8759,6629
Pune,बाजरी,MLSH 2428,4725
Pune,ज्वारी,Foxtail millet,6388
Pune,सोयाबीन,maus 71,7554
Pune,ज्वारी,Foxtail millet,6237
Pune,बाजरी,MLSH 2428,7230
Pune,गहू,शरबती,2143
Pune,ज्वारी,Foxtail millet,6498
Pune,हरभरा,vijay,5227
Pune,गहू,जीडब्ल्यू 12,4597
Pune,तूर,bdl 711,2054
Pune,हरभरा,j11,6155
Pune,ज्वारी,Foxtail millet,4858
Pune,बाजरी,MLSH 2428,6776
Pune,सोयाबीन,maus 71,6153
Pune,गहू,HI-8759,2803
Pune,गहू,जीडब्ल्यू 12,3557
Pune,सोयाबीन,maus 71,5002
Pune,हरभरा,vijay,2479
Pune,हरभरा,j11,4428
Pune,ज्वारी,Foxtail millet,7476
Pune,बाजरी,MLSH 2428,5699
Pune,सोयाबीन,maus 162,4083
Pune,हरभरा,digvijay,2844
Pune,गहू,HI-8759,5153
Pune,हरभरा,vijay,2403
Pune,तूर,bdl 716,7899
Pune,हरभरा,digvijay,4587
Pune,तूर,bdl 711,4905
Pune,हरभरा,vijay,3691
Pune,बाजरी,MLSH 2428,4928
Pune,ज्वारी,Foxtail millet,6374
Pune,तूर,bdl 711,6556
Pune,बाजरी,MLSH 2428,4645
Pune,गहू,शरबती,5628
Pune,हरभरा,digvijay,7831
Pune,ज्वारी,Foxtail millet,6760
Pune,हरभरा,digvijay,7102
Pune,गहू,HI-8759,2408
Pune,बाजरी,MLSH 2428,4828
Pune,हरभरा,j11,6140
Pune,बाजरी,MLSH-296 GOLD,2416
Pune,ज्वारी,Foxtail millet,4722
Pune,बाजरी,MLSH-296 GOLD,5299
Pune,ज्वारी,Foxtail millet,7917
Pune,हरभरा,vijay,5991
Pune,गहू,HI-8759,2216
Pune,गहू,जीडब्ल्यू 12,4019
Pune,गहू,शरबती,6098
Pune,हरभरा,vijay,6567
Pune,बाजरी,MLSH 2428,4933
Pune,ज्वारी,Foxtail millet,7908
Pune,तूर,bdl 711,7678
Pune,तूर,bdl 711,2332
Pune,तूर,bdl 711,4535
Pune,गहू,HI-8759,2818
Pune,गहू,शरबती,3549
Pune,सोयाबीन,maus 162,6631
Pune,तूर,godavari,5892
Pune,ज्वारी,Foxtail millet,6105
Pune,बाजरी,MLSH-296 GOLD,4658
Pune,हरभरा,j11,6501
Pune,गहू,शरबती,5359
Pune,बाजरी,MLSH-296 GOLD,3453
Pune,बाजरी,MLSH-296 GOLD,2542
Pune,हरभरा,jaki 9218,7444
Pune,तूर,godavari,3783
Pune,ज्वारी,Foxtail millet,6128
Pune,बाजरी,MLSH 2428,5986
Pune,हरभरा,j11,4060
Pune,सोयाबीन,maus 71,4693
Pune,गहू,शरबती,7064
Pune,तूर,bdl 711,6514
Pune,हरभरा,vijay,3847
Pune,गहू,जीडब्ल्यू 12,3318
Pune,तूर,bdl 711,4479
Pune,तूर,godavari,7880
Pune,बाजरी,MLSH 2428,4583
Pune,बाजरी,MLSH 2428,6765
Pune,गहू,HI-8759,4473
Pune,तूर,bdl 716,6739
Pune,गहू,HI-8759,4833
Pune,हरभरा,j11,5552
Pune,ज्वारी,Foxtail millet,7319
Pune,ज्वारी,Foxtail millet,6760
Pune,सोयाबीन,js335,6718
Pune,गहू,शरबती,7238
Pune,ज्वारी,Foxtail millet,3789
Pune,ज्वारी,Foxtail millet,2736
Pune,तूर,bdl 711,5667
Pune,ज्वारी,Foxtail millet,7945
Pune,बाजरी,MLSH 2428,5992
Pune,ज्वारी,Foxtail millet,7237
Pune,सोयाबीन,js335,7248
Pune,हरभरा,vijay,7405
Pune,हरभरा,digvijay,5653
Pune,ज्वारी,Foxtail millet,4135
Pune,सोयाबीन,js335,6547
Pune,गहू,HI-8759,6439
Pune,गहू,शरबती,3566
Pune,तूर,bdl 711,6772
Pune,गहू,HI-8759,5984
Pune,गहू,शरबती,4247
Pune,तूर,godavari,5101
Pune,सोयाबीन,maus 162,7570
Pune,बाजरी,MLSH 2428,2597
Pune,हरभरा,digvijay,2510
Pune,तूर,bdl 716,7783
Pune,बाजरी,MLSH 2428,6333
Pune,गहू,शरबती,5108
Pune,ज्वारी,Foxtail millet,2022
Pune,बाजरी,MLSH 2428,7793
Pune,गहू,शरबती,4507
Pune,हरभरा,vijay,6966
Pune,बाजरी,MLSH-296 GOLD,4587
Pune,तूर,bdl 716,5108
Pune,ज्वारी,Foxtail millet,5138
Pune,ज्वारी,Foxtail millet,6357
Pune,बाजरी,MLSH 2428,5692
Pune,सोयाबीन,js335,5158
Pune,सोयाबीन,maus 71,3706
Pune,ज्वारी,Foxtail millet,5477
Pune,ज्वारी,Foxtail millet,5643
Pune,हरभरा,vijay,7677
Pune,तूर,bdl 716,2945
Pune,ज्वारी,Foxtail millet,4771
Pune,बाजरी,MLSH-296 GOLD,3365
Pune,ज्वारी,Foxtail millet,7953
Pune,बाजरी,MLSH 2428,4201
Pune,गहू,HI-8759,4883
Pune,तूर,bdl 716,2893
Pune,बाजरी,MLSH 2428,2559
Pune,हरभरा,j11,3984
Pune,तूर,bdl 711,6681
Pune,हरभरा,j11,7360
Pune,तूर,bdl 711,3643
Pune,हरभरा,j11,2458
Pune,गहू,जीडब्ल्यू 12,7929
Pune,हरभरा,j11,6108
Pune,ज्वारी,Foxtail millet,4370
Pune,बाजरी,MLSH-296 GOLD,2326
Pune,गहू,HI-8759,5450
Pune,ज्वारी,Foxtail millet,2020
Pune,तूर,bdl 711,2103
Pune,सोयाबीन,maus 71,2782
Pune,सोयाबीन,js335,7839
Pune,बाजरी,MLSH 2428,5910
Pune,गहू,HI-8759,4786
Pune,बाजरी,MLSH 2428,3767
Pune,बाजरी,MLSH 2428,2327
Pune,हरभरा,jaki 9218,6396
Pune,ज्वारी,Foxtail millet,5116
Pune,गहू,शरबती,2298
Pune,हरभरा,j11,5920
Pune,गहू,शरबती,4058
Pune,गहू,HI-8759,4471
Pune,तूर,bdl 716,7821
Pune,सोयाबीन,js335,4876
Pune,बाजरी,MLSH-296 GOLD,4490
Pune,हरभरा,jaki 9218,3985
Pune,गहू,HI-8759,4092
Pune,हरभरा,j11,4563
Pune,तूर,godavari,5263
Pune,ज्वारी,Foxtail millet,7239
Pune,बाजरी,MLSH 2428,3662
Pune,ज्वारी,Foxtail millet,6551
Pune,ज्वारी,Foxtail millet,2437
Pune,सोयाबीन,maus 71,2889
Pune,ज्वारी,Foxtail millet,5176
Pune,बाजरी,MLSH-296 GOLD,5126
Pune,तूर,bdl 716,4440
Pune,तूर,godavari,4564
Pune,हरभरा,jaki 9218,5651
Pune,ज्वारी,Foxtail millet,7918
Pune,गहू,शरबती,6443
Pune,हरभरा,digvijay,7615
Pune,हरभरा,j11,6271
Pune,हरभरा,vijay,5086
Pune,हरभरा,vijay,7710
Pune,सोयाबीन,js335,7103
Pune,सोयाबीन,js335,4076
Pune,गहू,HI-8759,2253
Pune,ज्वारी,Foxtail millet,6078
Pune,ज्वारी,Foxtail millet,6255
Pune,बाजरी,MLSH-296 GOLD,6520
Pune,बाजरी,MLSH 2428,3084
Pune,गहू,जीडब्ल्यू 12,4054
Pune,तूर,bdl 716,5056
Pune,गहू,शरबती,3830
Pune,गहू,शरबती,2388
Pune,सोयाबीन,maus 162,5094
Pune,सोयाबीन,maus 71,6407
Pune,ज्वारी,Foxtail millet,3169
Pune,ज्वारी,Foxtail millet,2009
Pune,सोयाबीन,maus 71,3578
Pune,हरभरा,digvijay,3104
Pune,बाजरी,MLSH 2428,2743
Pune,सोयाबीन,maus 71,5630
Pune,सोयाबीन,js335,4102
Pune,हरभरा,j11,5564
Pune,बाजरी,MLSH-296 GOLD,5448
Pune,हरभरा,vijay,7314
Pune,तूर,bdl 711,4364
Pune,बाजरी,MLSH 2428,5150
Pune,गहू,जीडब्ल्यू 12,7496
Pune,गहू,HI-8759,4043
Pune,हरभरा,vijay,5070
Pune,गहू,जीडब्ल्यू 12,2824
Pune,हरभरा,vijay,7048
Pune,ज्वारी,Foxtail millet,5737
Pune,ज्वारी,Foxtail millet,6247
Pune,सोयाबीन,maus 162,5263
Pune,गहू,HI-8759,5239
Pune,हरभरा,vijay,6145
Pune,हरभरा,vijay,7330
Pune,सोयाबीन,maus 71,7288
Pune,हरभरा,vijay,7429
Pune,हरभरा,digvijay,7729
Pune,बाजरी,MLSH-296 GOLD,4320
Pune,बाजरी,MLSH 2428,2522
Pune,तूर,bdl 716,6625
Pune,बाजरी,MLSH 2428,5652
Pune,तूर,godavari,3006
Pune,ज्वारी,Foxtail millet,5399
Pune,गहू,जीडब्ल्यू 12,2709
Pune,सोयाबीन,js335,4506
Pune,गहू,HI-8759,3280
Pune,हरभरा,vijay,7119
Pune,गहू,HI-8759,4752
Pune,बाजरी,MLSH 2428,5792
Pune,बाजरी,MLSH-296 GOLD,7587
Pune,सोयाबीन,maus 162,2153
Pune,गहू,जीडब्ल्यू 12,4743
Pune,सोयाबीन,maus 162,4245
Pune,हरभरा,j11,6071
Pune,तूर,bdl 716,3179
Pune,ज्वारी,Foxtail millet,2450
Pune,हरभरा,jaki 9218,3489
Pune,तूर,godavari,3146
Pune,बाजरी,MLSH 2428,3294
Pune,तूर,bdl 711,7580
Pune,गहू,शरबती,5752
Pune,गहू,शरबती,2524
Pune,बाजरी,MLSH-296 GOLD,2163
Pune,गहू,HI-8759,3600
Pune,बाजरी,MLSH-296 GOLD,7828
Pune,हरभरा,vijay,3800
Pune,हरभरा,digvijay,2532
Pune,तूर,bdl 716,7676
Pune,तूर,bdl 711,6973
Pune,बाजरी,MLSH 2428,3546
Pune,ज्वारी,Foxtail millet,4718
Pune,बाजरी,MLSH-296 GOLD,3434
Pune,गहू,HI-8759,3320
Pune,गहू,शरबती,6264
Pune,ज्वारी,Foxtail millet,2322
Pune,हरभरा,vijay,5566
Pune,गहू,HI-8759,4309
Pune,ज्वारी,Foxtail millet,2257
Pune,हरभरा,j11,2642
Pune,तूर,bdl 711,2256
Pune,हरभरा,digvijay,7566
Pune,सोयाबीन,js335,5125
Pune,ज्वारी,Foxtail millet,5923
Pune,तूर,bdl 711,4066
Pune,बाजरी,MLSH 2428,4544
Pune,ज्वारी,Foxtail millet,6577
Pune,सोयाबीन,maus 162,5864
Pune,हरभरा,vijay,3828
Pune,बाजरी,MLSH 2428,3468
Pune,गहू,जीडब्ल्यू 12,3454
Pune,हरभरा,vijay,7968
Pune,सोयाबीन,maus 71,5749
Pune,हरभरा,j11,2158
Pune,बाजरी,MLSH 2428,4009
Pune,हरभरा,j11,2231
Pune,सोयाबीन,js335,5610
Pune,तूर,godavari,7691
Pune,हरभरा,jaki 9218,7114
Pune,गहू,HI-8759,3725
Pune,तूर,bdl 711,7706
Pune,हरभरा,jaki 9218,5140
Pune,बाजरी,MLSH 2428,6116
Pune,सोयाबीन,maus 71,2864
Pune,तूर,godavari,7911
Pune,सोयाबीन,maus 162,3387
Pune,ज्वारी,Foxtail millet,3091
Pune,हरभरा,j11,6908
Pune,तूर,godavari,2588
Pune,तूर,godavari,3265
Pune,गहू,शरबती,2077
Pune,तूर,bdl 711,5889
Pune,बाजरी,MLSH 2428,5102
Pune,तूर,bdl 711,7000
Pune,ज्वारी,Foxtail millet,4667
Pune,बाजरी,MLSH 2428,2270
Pune,ज्वारी,Foxtail millet,5352
Pune,गहू,HI-8759,5253
Pune,बाजरी,MLSH 2428,6347
Pune,तूर,bdl 716,4736
Pune,तूर,bdl 711,4580
Pune,तूर,godavari,3919
Pune,बाजरी,MLSH 2428,4096
Pune,बाजरी,MLSH-296 GOLD,5336
Pune,बाजरी,MLSH-296 GOLD,2700
Pune,तूर,godavari,4876
Pune,ज्वारी,Foxtail millet,3200
Pune,हरभरा,vijay,6627
Pune,ज्वारी,Foxtail millet,2417
Pune,हरभरा,vijay,2814
Pune,हरभरा,jaki 9218,6799
Pune,तूर,bdl 711,5277
Pune,हरभरा,vijay,6412
Pune,तूर,bdl 711,5695
Pune,हरभरा,digvijay,2184
Pune,बाजरी,MLSH-296 GOLD,5177
Pune,हरभरा,vijay,3470
Pune,गहू,जीडब्ल्यू 12,3563
Pune,ज्वारी,Foxtail millet,2528
Pune,गहू,शरबती,2331
Pune,तूर,godavari,7192
Pune,सोयाबीन,js335,2401
Pune,ज्वारी,Foxtail millet,6669
Pune,गहू,जीडब्ल्यू 12,3998
Pune,बाजरी,MLSH-296 GOLD,5289
Pune,गहू,शरबती,6491
Pune,हरभरा,vijay,7811
Pune,सोयाबीन,js335,7821
Pune,सोयाबीन,js335,4790
Pune,हरभरा,jaki 9218,5632
Pune,सोयाबीन,maus 162,4437
Pune,गहू,HI-8759,7083
Pune,सोयाबीन,js335,7250
Pune,बाजरी,MLSH-296 GOLD,2816
Pune,गहू,HI-8759,3185
Pune,ज्वारी,Foxtail millet,2114
Pune,सोयाबीन,maus 162,7532
Pune,हरभरा,vijay,2006
Pune,तूर,bdl 711,5709
Pune,तूर,bdl 711,7190
Pune,तूर,bdl 716,6962
Pune,ज्वारी,Foxtail millet,4217
Pune,गहू,जीडब्ल्यू 12,7527
Pune,सोयाबीन,maus 71,6956
Pune,तूर,godavari,6862
Pune,ज्वारी,Foxtail millet,2583
Pune,बाजरी,MLSH 2428,2131
Pune,बाजरी,MLSH-296 GOLD,5210
Pune,तूर,bdl 716,5890
Pune,गहू,HI-8759,5892
Pune,सोयाबीन,maus 71,4069
Pune,तूर,bdl 716,7150
Pune,सोयाबीन,js335,7218
Pune,सोयाबीन,maus 162,4285
Pune,बाजरी,MLSH 2428,2087
Pune,सोयाबीन,maus 162,3670
Pune,तूर,bdl 711,3030
Pune,सोयाबीन,js335,5253
Pune,सोयाबीन,maus 71,3212
Pune,हरभरा,vijay,7666
Pune,ज्वारी,Foxtail millet,5595
Pune,ज्वारी,Foxtail millet,5324
Pune,बाजरी,MLSH-296 GOLD,6261
Pune,सोयाबीन,maus 162,5836
Pune,हरभरा,vijay,5320
Pune,ज्वारी,Foxtail millet,5032
Pune,बाजरी,MLSH-296 GOLD,2014
Pune,हरभरा,digvijay,7055
Pune,बाजरी,MLSH-296 GOLD,7082
Pune,तूर,godavari,3179
Pune,तूर,bdl 711,4275
Pune,गहू,शरबती,3706
Pune,ज्वारी,Foxtail millet,2479
Pune,सोयाबीन,js335,6819
Pune,गहू,जीडब्ल्यू 12,7943
Pune,बाजरी,MLSH 2428,6225
Pune,गहू,शरबती,5628
Pune,सोयाबीन,js335,5035
Pune,बाजरी,MLSH-296 GOLD,5182
Pune,हरभरा,jaki 9218,4763
Pune,बाजरी,MLSH 2428,2908
Pune,हरभरा,jaki 9218,3809
Pune,सोयाबीन,js335,3964
Pune,गहू,HI-8759,2409
Pune,सोयाबीन,maus 71,2688
Pune,गहू,शरबती,2346
Pune,हरभरा,jaki 9218,5570
Pune,तूर,godavari,5988
Pune,ज्वारी,Foxtail millet,4698
Pune,हरभरा,vijay,2228
Pune,गहू,जीडब्ल्यू 12,7408
Pune,सोयाबीन,maus 162,4013
Pune,ज्वारी,Foxtail millet,4147
Pune,ज्वारी,Foxtail millet,5008
Pune,सोयाबीन,maus 71,2618
Pune,बाजरी,MLSH 2428,6750
Pune,सोयाबीन,maus 71,5101
Pune,ज्वारी,Foxtail millet,2168
Pune,सोयाबीन,maus 71,5476
Pune,सोयाबीन,maus 162,6343
Pune,तूर,godavari,4524
Pune,हरभरा,j11,3442
Pune,गहू,HI-8759,2231
Pune,सोयाबीन,js335,4617
Pune,हरभरा,j11,7866
Pune,तूर,bdl 716,7537
Pune,सोयाबीन,maus 162,4203
Pune,बाजरी,MLSH 2428,7822
Pune,गहू,HI-8759,4420
Pune,सोयाबीन,js335,6625
Pune,हरभरा,vijay,7941
Pune,सोयाबीन,js335,6189
Pune,सोयाबीन,js335,4717
Pune,ज्वारी,Foxtail millet,7455
Pune,बाजरी,MLSH 2428,3037
Pune,तूर,godavari,6398
Pune,बाजरी,MLSH-296 GOLD,4952
Pune,गहू,HI-8759,6284
Pune,बाजरी,MLSH-296 GOLD,3223
Pune,ज्वारी,Foxtail millet,4246
Pune,तूर,bdl 711,2026
Pune,हरभरा,digvijay,3947
Pune,ज्वारी,Foxtail millet,6314
Pune,बाजरी,MLSH-296 GOLD,7191
Pune,ज्वारी,Foxtail millet,3156
Pune,बाजरी,MLSH-296 GOLD,3283
Pune,ज्वारी,Foxtail millet,3607
Pune,सोयाबीन,maus 71,3149
Pune,ज्वारी,Foxtail millet,4708
Pune,गहू,HI-8759,4929
Pune,सोयाबीन,js335,3381
Pune,गहू,HI-8759,5554
Pune,हरभरा,jaki 9218,4805
Pune,तूर,bdl 711,6980
Pune,हरभरा,j11,2224
Pune,सोयाबीन,maus 162,2713
Pune,हरभरा,digvijay,5693
Pune,हरभरा,j11,4243
Pune,हरभरा,vijay,2970
Pune,हरभरा,vijay,6964
Pune,ज्वारी,Foxtail millet,7280
Pune,सोयाबीन,js335,6208
Pune,सोयाबीन,js335,2830
Pune,सोयाबीन,maus 162,2696
Pune,ज्वारी,Foxtail millet,4758
Pune,हरभरा,vijay,2512
Pune,सोयाबीन,maus 71,6640
Pune,बाजरी,MLSH 2428,6050
Pune,सोयाबीन,js335,4747
Pune,ज्वारी,Foxtail millet,6947
Pune,हरभरा,vijay,5808
Pune,ज्वारी,Foxtail millet,3119
Pune,गहू,शरबती,4510
Pune,सोयाबीन,maus 162,4618
Pune,तूर,bdl 711,4375
Pune,तूर,bdl 716,2253
Pune,तूर,bdl 716,7369
Pune,बाजरी,MLSH-296 GOLD,5680
Pune,ज्वारी,Foxtail millet,5429
Pune,गहू,शरबती,6133
Pune,बाजरी,MLSH 2428,2317
Pune,तूर,godavari,7914
Pune,हरभरा,jaki 9218,6119
Pune,गहू,जीडब्ल्यू 12,3472
Pune,बाजरी,MLSH 2428,5453
Pune,ज्वारी,Foxtail millet,5888
Pune,गहू,HI-8759,5978
Pune,तूर,bdl 711,4362
Pune,बाजरी,MLSH 2428,4583
Pune,ज्वारी,Foxtail millet,3346
Pune,हरभरा,digvijay,7702
Pune,हरभरा,digvijay,7317
Pune,तूर,bdl 711,5450
Pune,सोयाबीन,js335,6009
Pune,गहू,HI-8759,5783
Pune,हरभरा,vijay,7637
Pune,तूर,godavari,5447
Pune,हरभरा,vijay,3811
Pune,हरभरा,j11,6020
Pune,ज्वारी,Foxtail millet,3176
Pune,सोयाबीन,js335,3611
Pune,तूर,bdl 716,7972
Pune,ज्वारी,Foxtail millet,5334
Pune,बाजरी,MLSH 2428,7879
Pune,गहू,HI-8759,2498
Pune,हरभरा,j11,5073
Pune,गहू,जीडब्ल्यू 12,4344
Pune,सोयाबीन,js335,2691
Pune,बाजरी,MLSH 2428,5445
Pune,सोयाबीन,maus 71,2429
Pune,तूर,bdl 716,2167
Pune,बाजरी,MLSH 2428,3814
Pune,बाजरी,MLSH-296 GOLD,5118
Pune,हरभरा,digvijay,2245
Pune,हरभरा,j11,5673
Pune,बाजरी,MLSH-296 GOLD,5672
Pune,बाजरी,MLSH 2428,3405
Pune,सोयाबीन,maus 71,6724
Pune,गहू,शरबती,6082
Pune,हरभरा,vijay,7147
Pune,गहू,शरबती,7422
Pune,ज्वारी,Foxtail millet,4361
Pune,सोयाबीन,js335,2387
Pune,गहू,जीडब्ल्यू 12,2069
Pune,सोयाबीन,js335,2323
Pune,ज्वारी,Foxtail millet,4522
Pune,गहू,HI-8759,4304
Pune,हरभरा,j11,6416
Pune,बाजरी,MLSH-296 GOLD,5346
Pune,सोयाबीन,js335,6222
Pune,गहू,HI-8759,5453
Pune,हरभरा,j11,6156
Pune,हरभरा,j11,7203
Pune,सोयाबीन,js335,3297
Pune,बाजरी,MLSH 2428,3804
Pune,ज्वारी,Foxtail millet,5007
Pune,हरभरा,digvijay,2788
Pune,बाजरी,MLSH-296 GOLD,5207
Pune,गहू,HI-8759,6080
Pune,सोयाबीन,js335,3444
Pune,गहू,शरबती,4806
Pune,गहू,HI-8759,6648
Pune,बाजरी,MLSH 2428,2810
Pune,तूर,godavari,6281
Pune,गहू,HI-8759,2773
Pune,बाजरी,MLSH-296 GOLD,6187
Pune,तूर,bdl 711,6357
Pune,तूर,bdl 711,2056
Pune,हरभरा,vijay,4700
Pune,बाजरी,MLSH-296 GOLD,3677
Pune,हरभरा,vijay,4436
Pune,सोयाबीन,maus 71,3372
Pune,गहू,HI-8759,6280
Pune,तूर,bdl 716,2637
Pune,सोयाबीन,maus 162,7844
Pune,हरभरा,j11,2206
Pune,गहू,जीडब्ल्यू 12,7291
Pune,सोयाबीन,maus 71,7597
Pune,बाजरी,MLSH-296 GOLD,5139
Pune,गहू,शरबती,3875
Pune,बाजरी,MLSH 2428,5867
Pune,तूर,bdl 716,2897
Pune,तूर,bdl 711,2950
Pune,गहू,HI-8759,4307
Pune,सोयाबीन,js335,2819
Pune,हरभरा,vijay,3267
Pune,ज्वारी,Foxtail millet,4501
Pune,हरभरा,vijay,2981
Pune,गहू,शरबती,2621
Pune,ज्वारी,Foxtail millet,4389
Pune,तूर,bdl 711,5001
Pune,बाजरी,MLSH 2428,2823
Pune,बाजरी,MLSH 2428,5263
Pune,ज्वारी,Foxtail millet,2198
Pune,गहू,HI-8759,6245
Pune,तूर,bdl 716,7333
Pune,ज्वारी,Foxtail millet,6634
Pune,ज्वारी,Foxtail millet,3831
Pune,तूर,bdl 711,5475
Pune,गहू,HI-8759,7754
Pune,ज्वारी,Foxtail millet,2899
Pune,तूर,bdl 716,3236
Pune,तूर,bdl 711,5480
Pune,ज्वारी,Foxtail millet,6016
Pune,ज्वारी,Foxtail millet,3638
Pune,ज्वारी,Foxtail millet,5205
Pune,बाजरी,MLSH-296 GOLD,7255
Pune,गहू,HI-8759,3840
Pune,तूर,bdl 716,3095
Pune,ज्वारी,Foxtail millet,3946
Pune,सोयाबीन,js335,2807
Pune,बाजरी,MLSH-296 GOLD,4402
