city,crop,crop_variety,Modal_Price (Rs./Quintal)
latur,हरभरा,jaki 9218,3939
latur,ज्वारी,Foxtail millet,2344
latur,ज्वारी,Foxtail millet,3749
latur,तूर,bdl 711,4398
latur,ज्वारी,Foxtail millet,4015
latur,तूर,bdl 711,7262
latur,हरभरा,digvijay,3865
latur,हरभरा,j11,7922
latur,तूर,bdl 711,7905
latur,ज्वारी,Foxtail millet,3994
latur,सोयाबीन,js335,2370
latur,ज्वारी,Foxtail millet,2690
latur,गहू,जीडब्ल्यू 12,6423
latur,तूर,bdl 711,6779
latur,गहू,HI-8759,6589
latur,ज्वारी,Foxtail millet,5403
latur,तूर,bdl 711,5314
latur,ज्वारी,Foxtail millet,6000
latur,सोयाबीन,js335,2102
latur,सोयाबीन,js335,6560
latur,हरभरा,digvijay,6764
latur,सोयाबीन,js335,2010
latur,सोयाबीन,maus 71,5528
latur,सोयाबीन,js335,6713
latur,हरभरा,digvijay,6157
latur,ज्वारी,Foxtail millet,6077
latur,हरभरा,vijay,4891
latur,ज्वारी,Foxtail millet,5673
latur,तूर,bdl 716,6793
latur,तूर,bdl 711,6855
latur,सोयाबीन,js335,7491
latur,बाजरी,MLSH-296 GOLD,7354
latur,गहू,जीडब्ल्यू 12,7124
latur,बाजरी,MLSH 2428,3040
latur,सोयाबीन,js335,2610
latur,सोयाबीन,js335,6482
latur,सोयाबीन,js335,6580
latur,हरभरा,jaki 9218,7425
latur,तूर,godavari,7740
latur,बाजरी,MLSH 2428,6400
latur,तूर,bdl 711,4385
latur,तूर,bdl 711,7203
latur,हरभरा,jaki 9218,4956
latur,ज्वारी,Foxtail millet,5103
latur,सोयाबीन,maus 162,3838
latur,बाजरी,MLSH-296 GOLD,5593
latur,तूर,godavari,3309
latur,ज्वारी,Foxtail millet,6829
latur,सोयाबीन,maus 162,3866
latur,तूर,bdl 711,5144
latur,सोयाबीन,js335,5872
latur,बाजरी,MLSH 2428,3880
latur,गहू,जीडब्ल्यू 12,6356
latur,हरभरा,j11,5466
latur,सोयाबीन,maus 71,7717
latur,हरभरा,j11,2813
latur,बाजरी,MLSH-296 GOLD,3416
latur,बाजरी,MLSH-296 GOLD,7326
latur,हरभरा,vijay,5199
latur,सोयाबीन,maus 162,5812
latur,गहू,शरबती,7486
latur,सोयाबीन,maus 71,5360
latur,हरभरा,j11,4946
latur,सोयाबीन,maus 71,4282
latur,ज्वारी,Foxtail millet,4893
latur,तूर,bdl 711,2016
latur,सोयाबीन,maus 71,2219
latur,तूर,godavari,7141
latur,हरभरा,vijay,2900
latur,बाजरी,MLSH-296 GOLD,3363
latur,ज्वारी,Foxtail millet,6251
latur,बाजरी,MLSH-296 GOLD,6465
latur,सोयाबीन,maus 162,3173
latur,ज्वारी,Foxtail millet,4648
latur,हरभरा,jaki 9218,7371
latur,सोयाबीन,js335,3956
latur,गहू,HI-8759,3628
latur,गहू,जीडब्ल्यू 12,7241
latur,हरभरा,jaki 9218,6926
latur,बाजरी,MLSH-296 GOLD,7036
latur,सोयाबीन,maus 71,2477
latur,ज्वारी,Foxtail millet,7549
latur,बाजरी,MLSH-296 GOLD,6013
latur,सोयाबीन,maus 162,2341
latur,सोयाबीन,js335,6076
latur,गहू,HI-8759,7174
latur,तूर,bdl 716,5041
latur,सोयाबीन,maus 71,7030
latur,बाजरी,MLSH-296 GOLD,4030
latur,बाजरी,MLSH 2428,4984
latur,हरभरा,jaki 9218,6411
latur,ज्वारी,Foxtail millet,3494
latur,ज्वारी,Foxtail millet,7277
latur,गहू,जीडब्ल्यू 12,4282
latur,ज्वारी,Foxtail millet,4570
latur,बाजरी,MLSH-296 GOLD,4132
latur,हरभरा,j11,4398
latur,बाजरी,MLSH 2428,7824
latur,बाजरी,MLSH 2428,7743
latur,गहू,HI-8759,5874
latur,तूर,bdl 711,5146
latur,तूर,godavari,4886
latur,ज्वारी,Foxtail millet,3445
latur,गहू,HI-8759,6179
latur,गहू,HI-8759,6876
latur,हरभरा,j11,2721
latur,बाजरी,MLSH 2428,4092
latur,बाजरी,MLSH-296 GOLD,7866
latur,ज्वारी,Foxtail millet,4097
latur,हरभरा,jaki 9218,2452
latur,ज्वारी,Foxtail millet,3319
latur,हरभरा,digvijay,6250
latur,ज्वारी,Foxtail millet,2900
latur,ज्वारी,Foxtail millet,6770
latur,तूर,bdl 711,6974
latur,हरभरा,vijay,7655
latur,ज्वारी,Foxtail millet,5241
latur,गहू,शरबती,6148
latur,तूर,bdl 711,2471
latur,ज्वारी,Foxtail millet,4597
latur,तूर,bdl 711,7967
latur,ज्वारी,Foxtail millet,4567
latur,ज्वारी,Foxtail millet,4536
latur,तूर,godavari,4433
latur,ज्वारी,Foxtail millet,5268
latur,हरभरा,jaki 9218,3747
latur,तूर,bdl 711,3108
latur,तूर,godavari,5264
latur,सोयाबीन,maus 162,6222
latur,सोयाबीन,js335,7554
latur,गहू,HI-8759,2969
latur,बाजरी,MLSH 2428,3866
latur,गहू,शरबती,6582
latur,हरभरा,digvijay,3640
latur,गहू,जीडब्ल्यू 12,7687
latur,सोयाबीन,maus 71,2036
latur,तूर,bdl 716,4037
latur,गहू,शरबती,5035
latur,हरभरा,digvijay,5670
latur,ज्वारी,Foxtail millet,3723
latur,ज्वारी,Foxtail millet,5021
latur,हरभरा,vijay,6186
latur,तूर,bdl 716,4824
latur,हरभरा,digvijay,2974
latur,बाजरी,MLSH 2428,7734
latur,गहू,शरबती,5174
latur,बाजरी,MLSH-296 GOLD,2825
latur,तूर,godavari,5358
latur,सोयाबीन,js335,7334
latur,गहू,HI-8759,6423
latur,तूर,bdl 716,5625
latur,हरभरा,j11,5163
latur,बाजरी,MLSH 2428,3985
latur,बाजरी,MLSH-296 GOLD,6693
latur,हरभरा,digvijay,6368
latur,ज्वारी,Foxtail millet,5756
latur,सोयाबीन,js335,6409
latur,बाजरी,MLSH 2428,2370
latur,ज्वारी,Foxtail millet,3385
latur,गहू,HI-8759,3934
latur,हरभरा,digvijay,6615
latur,सोयाबीन,js335,4748
latur,हरभरा,vijay,3587
latur,सोयाबीन,js335,5838
latur,बाजरी,MLSH 2428,5677
latur,गहू,जीडब्ल्यू 12,2908
latur,बाजरी,MLSH 2428,3185
latur,ज्वारी,Foxtail millet,3032
latur,ज्वारी,Foxtail millet,7637
latur,तूर,bdl 711,4695
latur,हरभरा,j11,3318
latur,सोयाबीन,maus 71,4653
latur,गहू,HI-8759,5646
latur,ज्वारी,Foxtail millet,6173
latur,बाजरी,MLSH 2428,4757
latur,तूर,godavari,7613
latur,ज्वारी,Foxtail millet,7060
latur,बाजरी,MLSH-296 GOLD,7379
latur,गहू,HI-8759,5189
latur,बाजरी,MLSH-296 GOLD,6820
latur,ज्वारी,Foxtail millet,6477
latur,हरभरा,digvijay,7424
latur,बाजरी,MLSH-296 GOLD,5716
latur,ज्वारी,Foxtail millet,5067
latur,बाजरी,MLSH-296 GOLD,5043
latur,सोयाबीन,js335,4958
latur,गहू,जीडब्ल्यू 12,7094
latur,बाजरी,MLSH 2428,6480
latur,तूर,bdl 716,3809
latur,गहू,HI-8759,2318
latur,सोयाबीन,maus 71,6332
latur,बाजरी,MLSH 2428,2159
latur,ज्वारी,Foxtail millet,7061
latur,ज्वारी,Foxtail millet,7129
latur,हरभरा,vijay,4534
latur,सोयाबीन,js335,2264
latur,ज्वारी,Foxtail millet,5792
latur,ज्वारी,Foxtail millet,2475
latur,बाजरी,MLSH-296 GOLD,5431
latur,ज्वारी,Foxtail millet,2168
latur,गहू,जीडब्ल्यू 12,4517
latur,गहू,HI-8759,4075
latur,ज्वारी,Foxtail millet,7303
latur,गहू,HI-8759,6310
latur,बाजरी,MLSH 2428,6597
latur,बाजरी,MLSH 2428,3101
latur,सोयाबीन,maus 71,2706
latur,ज्वारी,Foxtail millet,5740
latur,गहू,HI-8759,7950
latur,हरभरा,digvijay,3161
latur,सोयाबीन,js335,2463
latur,ज्वारी,Foxtail millet,6244
latur,बाजरी,MLSH-296 GOLD,5099
latur,हरभरा,jaki 9218,5068
latur,बाजरी,MLSH 2428,6751
latur,तूर,bdl 711,3116
latur,ज्वारी,Foxtail millet,5132
latur,ज्वारी,Foxtail millet,3285
latur,सोयाबीन,maus 162,3874
latur,सोयाबीन,js335,7047
latur,सोयाबीन,maus 71,6563
latur,ज्वारी,Foxtail millet,6862
latur,ज्वारी,Foxtail millet,7958
latur,बाजरी,MLSH 2428,4419
latur,गहू,जीडब्ल्यू 12,4403
latur,सोयाबीन,maus 71,3743
latur,ज्वारी,Foxtail millet,7565
latur,ज्वारी,Foxtail millet,7928
latur,तूर,bdl 716,5685
latur,हरभरा,j11,4709
latur,ज्वारी,Foxtail millet,4037
latur,तूर,godavari,3403
latur,बाजरी,MLSH 2428,6607
latur,गहू,जीडब्ल्यू 12,7186
latur,तूर,bdl 716,4115
latur,हरभरा,jaki 9218,3369
latur,बाजरी,MLSH 2428,3986
latur,ज्वारी,Foxtail millet,3764
latur,ज्वारी,Foxtail millet,5097
latur,ज्वारी,Foxtail millet,4084
latur,ज्वारी,Foxtail millet,2791
latur,ज्वारी,Foxtail millet,6241
latur,सोयाबीन,js335,5501
latur,तूर,bdl 716,4367
latur,बाजरी,MLSH-296 GOLD,2563
latur,तूर,bdl 711,2874
latur,गहू,जीडब्ल्यू 12,5400
latur,सोयाबीन,maus 71,5718
latur,हरभरा,j11,5939
latur,ज्वारी,Foxtail millet,3722
latur,गहू,शरबती,6847
latur,सोयाबीन,maus 71,3765
latur,ज्वारी,Foxtail millet,2319
latur,सोयाबीन,js335,3557
latur,सोयाबीन,maus 71,6200
latur,गहू,HI-8759,4391
latur,ज्वारी,Foxtail millet,7502
latur,हरभरा,digvijay,2620
latur,बाजरी,MLSH-296 GOLD,3021
latur,तूर,bdl 711,6031
latur,सोयाबीन,maus 71,2375
latur,तूर,bdl 711,6810
latur,गहू,HI-8759,6823
latur,गहू,HI-8759,6751
latur,हरभरा,jaki 9218,3428
latur,सोयाबीन,maus 162,5156
latur,बाजरी,MLSH-296 GOLD,4765
latur,सोयाबीन,maus 162,4164
latur,गहू,HI-8759,6679
latur,तूर,godavari,7239
latur,ज्वारी,Foxtail millet,3613
latur,ज्वारी,Foxtail millet,7136
latur,तूर,godavari,7725
latur,ज्वारी,Foxtail millet,7377
latur,हरभरा,j11,7225
latur,हरभरा,jaki 9218,5055
latur,बाजरी,MLSH 2428,3305
latur,ज्वारी,Foxtail millet,6581
latur,ज्वारी,Foxtail millet,6997
latur,ज्वारी,Foxtail millet,3842
latur,गहू,शरबती,4297
latur,तूर,bdl 711,7586
latur,गहू,शरबती,7106
latur,सोयाबीन,maus 71,4974
latur,बाजरी,MLSH-296 GOLD,7389
latur,ज्वारी,Foxtail millet,7967
latur,बाजरी,MLSH 2428,6354
latur,तूर,godavari,2465
latur,तूर,bdl 711,3392
latur,हरभरा,j11,6006
latur,हरभरा,jaki 9218,5370
latur,बाजरी,MLSH-296 GOLD,5963
latur,सोयाबीन,maus 162,6890
latur,सोयाबीन,js335,3555
latur,तूर,bdl 716,3161
latur,बाजरी,MLSH-296 GOLD,5376
latur,बाजरी,MLSH 2428,3948
latur,हरभरा,vijay,4791
latur,तूर,bdl 711,2335
latur,हरभरा,j11,5391
latur,तूर,bdl 711,5482
latur,गहू,HI-8759,2410
latur,सोयाबीन,maus 162,3218
latur,सोयाबीन,maus 71,5827
latur,बाजरी,MLSH-296 GOLD,2613
latur,गहू,HI-8759,5193
latur,सोयाबीन,js335,7396
latur,सोयाबीन,maus 71,3188
latur,गहू,शरबती,6844
latur,बाजरी,MLSH 2428,6533
latur,बाजरी,MLSH 2428,4907
latur,हरभरा,jaki 9218,3241
latur,सोयाबीन,maus 162,7505
latur,तूर,bdl 711,7554
latur,तूर,godavari,3639
latur,सोयाबीन,js335,4370
latur,ज्वारी,Foxtail millet,2872
latur,बाजरी,MLSH-296 GOLD,7516
latur,ज्वारी,Foxtail millet,6110
latur,ज्वारी,Foxtail millet,2538
latur,सोयाबीन,maus 162,5255
latur,ज्वारी,Foxtail millet,3386
latur,बाजरी,MLSH 2428,4729
latur,तूर,bdl 711,2422
latur,हरभरा,vijay,5216
latur,हरभरा,vijay,4525
latur,बाजरी,MLSH-296 GOLD,4383
latur,बाजरी,MLSH 2428,2100
latur,तूर,bdl 711,4560
latur,सोयाबीन,js335,3621
latur,सोयाबीन,maus 162,7781
latur,ज्वारी,Foxtail millet,7309
latur,बाजरी,MLSH-296 GOLD,6286
latur,गहू,HI-8759,4651
latur,तूर,bdl 711,3658
latur,गहू,HI-8759,5179
latur,गहू,HI-8759,6331
latur,तूर,godavari,4662
latur,सोयाबीन,maus 162,2247
latur,तूर,bdl 711,2827
latur,तूर,bdl 711,3315
latur,हरभरा,vijay,5865
latur,बाजरी,MLSH 2428,7673
latur,तूर,bdl 716,4416
latur,तूर,bdl 711,7814
latur,बाजरी,MLSH-296 GOLD,4577
latur,तूर,bdl 716,2524
latur,तूर,bdl 716,5330
latur,तूर,bdl 716,7700
latur,ज्वारी,Foxtail millet,5266
latur,बाजरी,MLSH-296 GOLD,3604
latur,सोयाबीन,js335,7672
latur,गहू,जीडब्ल्यू 12,7699
latur,हरभरा,digvijay,3087
latur,बाजरी,MLSH 2428,6808
latur,बाजरी,MLSH-296 GOLD,3810
latur,गहू,जीडब्ल्यू 12,5986
latur,हरभरा,jaki 9218,5114
latur,हरभरा,jaki 9218,5797
latur,ज्वारी,Foxtail millet,2193
latur,गहू,जीडब्ल्यू 12,5071
latur,गहू,HI-8759,5127
latur,हरभरा,j11,3949
latur,तूर,bdl 711,7084
latur,हरभरा,digvijay,2760
latur,ज्वारी,Foxtail millet,6866
latur,तूर,bdl 711,6065
latur,तूर,bdl 711,2857
latur,ज्वारी,Foxtail millet,3690
latur,सोयाबीन,maus 71,7321
latur,हरभरा,j11,3313
latur,सोयाबीन,maus 162,2155
latur,गहू,HI-8759,7381
latur,तूर,bdl 716,3996
latur,ज्वारी,Foxtail millet,6606
latur,ज्वारी,Foxtail millet,6025
latur,सोयाबीन,js335,2528
latur,हरभरा,vijay,5351
latur,हरभरा,digvijay,6993
latur,सोयाबीन,js335,3060
latur,तूर,bdl 711,5903
latur,ज्वारी,Foxtail millet,6137
latur,गहू,शरबती,4963
latur,गहू,HI-8759,3115
latur,सोयाबीन,maus 162,5733
latur,ज्वारी,Foxtail millet,6030
latur,सोयाबीन,maus 71,5375
latur,हरभरा,digvijay,3738
latur,तूर,bdl 711,6797
latur,ज्वारी,Foxtail millet,5825
latur,सोयाबीन,js335,4852
latur,हरभरा,jaki 9218,5667
latur,गहू,जीडब्ल्यू 12,6186
latur,सोयाबीन,maus 71,3369
latur,सोयाबीन,maus 162,5688
latur,सोयाबीन,maus 71,7864
latur,बाजरी,MLSH 2428,5848
latur,तूर,godavari,3482
latur,ज्वारी,Foxtail millet,2844
latur,हरभरा,vijay,6299
latur,तूर,bdl 716,5967
latur,गहू,HI-8759,6257
latur,बाजरी,MLSH 2428,3500
latur,गहू,HI-8759,3954
latur,ज्वारी,Foxtail millet,3095
latur,सोयाबीन,maus 162,6145
latur,तूर,bdl 711,3211
latur,हरभरा,vijay,2160
latur,बाजरी,MLSH 2428,5647
latur,तूर,bdl 711,4660
latur,तूर,bdl 711,7673
latur,गहू,HI-8759,7949
latur,बाजरी,MLSH-296 GOLD,2678
latur,हरभरा,digvijay,6729
latur,बाजरी,MLSH-296 GOLD,2325
latur,गहू,HI-8759,7084
latur,बाजरी,MLSH-296 GOLD,6599
latur,गहू,HI-8759,3527
latur,तूर,bdl 716,6186
latur,हरभरा,j11,6962
latur,सोयाबीन,maus 71,3217
latur,तूर,godavari,5438
latur,सोयाबीन,maus 162,6900
latur,बाजरी,MLSH 2428,7121
latur,हरभरा,digvijay,7857
latur,ज्वारी,Foxtail millet,5914
latur,गहू,जीडब्ल्यू 12,4137
latur,गहू,HI-8759,5769
latur,हरभरा,j11,5092
latur,ज्वारी,Foxtail millet,4880
latur,तूर,godavari,7701
latur,बाजरी,MLSH 2428,6797
latur,सोयाबीन,maus 162,7806
latur,तूर,bdl 711,5125
latur,सोयाबीन,js335,6220
latur,हरभरा,j11,5393
latur,बाजरी,MLSH 2428,2080
latur,गहू,शरबती,4989
latur,हरभरा,vijay,3009
latur,ज्वारी,Foxtail millet,5199
latur,गहू,जीडब्ल्यू 12,5585
latur,बाजरी,MLSH 2428,4971
latur,सोयाबीन,maus 162,5334
latur,गहू,शरबती,5109
latur,बाजरी,MLSH-296 GOLD,4707
latur,हरभरा,digvijay,2598
latur,हरभरा,vijay,4176
latur,हरभरा,jaki 9218,3832
latur,ज्वारी,Foxtail millet,4375
latur,ज्वारी,Foxtail millet,6954
latur,सोयाबीन,maus 71,6989
latur,गहू,जीडब्ल्यू 12,5855
latur,गहू,HI-8759,5621
latur,बाजरी,MLSH 2428,3847
latur,हरभरा,digvijay,3839
latur,गहू,HI-8759,5666
latur,सोयाबीन,maus 71,2662
latur,बाजरी,MLSH-296 GOLD,3038
latur,हरभरा,j11,7620
latur,गहू,जीडब्ल्यू 12,4271
latur,तूर,godavari,2178
latur,हरभरा,vijay,3240
latur,तूर,bdl 716,3307
latur,तूर,bdl 711,2546
latur,तूर,bdl 711,3563
latur,गहू,HI-8759,4828
latur,हरभरा,j11,4389
latur,तूर,bdl 716,4397
latur,तूर,bdl 711,5650
latur,गहू,जीडब्ल्यू 12,6102
latur,तूर,godavari,6389
latur,बाजरी,MLSH-296 GOLD,7594
latur,ज्वारी,Foxtail millet,5527
latur,सोयाबीन,maus 162,3282
latur,गहू,शरबती,3654
latur,ज्वारी,Foxtail millet,7422
latur,गहू,जीडब्ल्यू 12,5075
latur,ज्वारी,Foxtail millet,4989
latur,गहू,HI-8759,7121
latur,ज्वारी,Foxtail millet,2173
latur,हरभरा,jaki 9218,7037
latur,तूर,godavari,3442
latur,बाजरी,MLSH 2428,6361
latur,बाजरी,MLSH 2428,7100
latur,ज्वारी,Foxtail millet,4205
latur,गहू,HI-8759,7904
latur,सोयाबीन,js335,7339
latur,बाजरी,MLSH-296 GOLD,6770
latur,सोयाबीन,js335,4569
latur,बाजरी,MLSH 2428,4604
latur,तूर,bdl 716,7067
latur,बाजरी,MLSH 2428,3401
latur,हरभरा,jaki 9218,3621
latur,ज्वारी,Foxtail millet,7853
latur,तूर,bdl 716,2452
latur,हरभरा,digvijay,7130
latur,तूर,godavari,4666
latur,गहू,जीडब्ल्यू 12,2727
latur,तूर,godavari,5345
latur,हरभरा,digvijay,4923
latur,ज्वारी,Foxtail millet,7506
latur,हरभरा,digvijay,5647
latur,तूर,bdl 716,6324
latur,तूर,bdl 711,4118
latur,बाजरी,MLSH-296 GOLD,5173
latur,बाजरी,MLSH 2428,4986
latur,हरभरा,j11,4363
latur,सोयाबीन,js335,6327
latur,ज्वारी,Foxtail millet,7838
latur,सोयाबीन,js335,7096
latur,तूर,bdl 716,2450
latur,गहू,HI-8759,5341
latur,सोयाबीन,maus 162,6068
latur,सोयाबीन,js335,3497
latur,गहू,शरबती,2550
latur,हरभरा,vijay,3538
latur,हरभरा,digvijay,3576
latur,ज्वारी,Foxtail millet,6176
latur,सोयाबीन,maus 71,3500
latur,तूर,bdl 711,6564
latur,ज्वारी,Foxtail millet,6249
latur,सोयाबीन,maus 162,2309
latur,गहू,HI-8759,2339
latur,गहू,शरबती,2661
latur,बाजरी,MLSH-296 GOLD,7536
latur,तूर,bdl 716,3299
latur,हरभरा,vijay,7319
latur,सोयाबीन,maus 162,3581
latur,सोयाबीन,js335,3513
latur,सोयाबीन,maus 71,2347
latur,बाजरी,MLSH-296 GOLD,3366
latur,सोयाबीन,maus 162,7309
latur,सोयाबीन,maus 162,2416
latur,गहू,HI-8759,7641
latur,गहू,HI-8759,5527
latur,बाजरी,MLSH 2428,4157
latur,ज्वारी,Foxtail millet,7650
latur,गहू,HI-8759,5460
latur,ज्वारी,Foxtail millet,6464
latur,सोयाबीन,maus 71,2868
latur,ज्वारी,Foxtail millet,5182
latur,हरभरा,jaki 9218,6054
latur,सोयाबीन,js335,4702
latur,बाजरी,MLSH-296 GOLD,6198
latur,ज्वारी,Foxtail millet,3131
latur,सोयाबीन,maus 71,6283
latur,सोयाबीन,maus 71,6061
latur,हरभरा,digvijay,6210
latur,सोयाबीन,maus 162,6480
latur,हरभरा,digvijay,7569
latur,सोयाबीन,maus 162,6231
latur,हरभरा,j11,4277
latur,ज्वारी,Foxtail millet,5600
latur,तूर,bdl 711,2112
latur,तूर,godavari,5928
latur,तूर,bdl 711,5750
latur,गहू,HI-8759,7098
latur,ज्वारी,Foxtail millet,2418
latur,ज्वारी,Foxtail millet,4336
latur,गहू,HI-8759,4140
latur,बाजरी,MLSH-296 GOLD,2974
latur,सोयाबीन,maus 162,6114
latur,सोयाबीन,js335,5971
latur,हरभरा,jaki 9218,2292
latur,सोयाबीन,maus 162,2607
latur,हरभरा,digvijay,4649
latur,ज्वारी,Foxtail millet,4738
latur,ज्वारी,Foxtail millet,3111
latur,तूर,bdl 711,6263
latur,सोयाबीन,maus 71,5899
latur,गहू,शरबती,6753
latur,हरभरा,vijay,2515
latur,तूर,bdl 711,4776
latur,ज्वारी,Foxtail millet,5227
latur,बाजरी,MLSH 2428,6694
latur,सोयाबीन,js335,5444
latur,तूर,bdl 711,6430
latur,हरभरा,vijay,6579
latur,ज्वारी,Foxtail millet,2427
latur,गहू,HI-8759,6560
latur,सोयाबीन,maus 162,3463
latur,गहू,HI-8759,3106
latur,बाजरी,MLSH 2428,7248
latur,हरभरा,jaki 9218,6978
latur,बाजरी,MLSH 2428,7167
latur,सोयाबीन,maus 71,6273
latur,हरभरा,jaki 9218,4388
latur,तूर,godavari,6562
latur,गहू,शरबती,6786
latur,सोयाबीन,js335,3653
latur,बाजरी,MLSH-296 GOLD,6382
latur,ज्वारी,Foxtail millet,6503
latur,तूर,bdl 711,6596
latur,तूर,bdl 711,4459
latur,तूर,godavari,6714
latur,गहू,शरबती,7748
latur,गहू,शरबती,7805
latur,बाजरी,MLSH-296 GOLD,5559
latur,बाजरी,MLSH 2428,7100
latur,गहू,जीडब्ल्यू 12,2749
latur,गहू,जीडब्ल्यू 12,5320
latur,गहू,शरबती,7517
latur,हरभरा,j11,5439
latur,ज्वारी,Foxtail millet,3724
latur,गहू,HI-8759,4670
latur,सोयाबीन,js335,3220
latur,ज्वारी,Foxtail millet,5600
latur,हरभरा,j11,3957
latur,ज्वारी,Foxtail millet,3856
latur,हरभरा,vijay,3307
latur,ज्वारी,Foxtail millet,6358
latur,हरभरा,vijay,4328
latur,हरभरा,jaki 9218,5794
latur,तूर,bdl 716,3074
latur,तूर,bdl 711,6420
latur,गहू,शरबती,6437
latur,बाजरी,MLSH 2428,2770
latur,ज्वारी,Foxtail millet,3568
latur,तूर,bdl 711,7782
latur,ज्वारी,Foxtail millet,6692
latur,गहू,शरबती,5672
latur,सोयाबीन,maus 71,3057
latur,तूर,bdl 711,2456
latur,हरभरा,digvijay,3928
latur,सोयाबीन,js335,5703
latur,हरभरा,vijay,7654
latur,सोयाबीन,js335,2518
latur,हरभरा,digvijay,4890
latur,हरभरा,jaki 9218,7108
latur,गहू,शरबती,2376
latur,तूर,bdl 711,5901
latur,हरभरा,vijay,6836
latur,तूर,bdl 711,3169
latur,हरभरा,jaki 9218,2799
latur,ज्वारी,Foxtail millet,7548
latur,गहू,शरबती,6386
latur,हरभरा,j11,7576
latur,सोयाबीन,maus 71,5657
latur,हरभरा,digvijay,6968
latur,सोयाबीन,js335,4697
latur,बाजरी,MLSH 2428,3878
latur,तूर,bdl 711,2196
latur,सोयाबीन,maus 71,2111
latur,गहू,HI-8759,4004
latur,ज्वारी,Foxtail millet,5216
latur,सोयाबीन,js335,6624
latur,बाजरी,MLSH 2428,3999
latur,हरभरा,digvijay,6339
latur,बाजरी,MLSH-296 GOLD,4720
latur,हरभरा,jaki 9218,3457
latur,तूर,bdl 716,4529
latur,गहू,शरबती,4921
latur,हरभरा,jaki 9218,4986
latur,बाजरी,MLSH-296 GOLD,6682
latur,तूर,bdl 711,6132
latur,तूर,bdl 711,2565
latur,हरभरा,j11,5163
latur,तूर,bdl 716,5427
latur,बाजरी,MLSH 2428,2371
latur,ज्वारी,Foxtail millet,7101
latur,सोयाबीन,js335,4261
latur,हरभरा,digvijay,6992
latur,गहू,जीडब्ल्यू 12,5485
latur,बाजरी,MLSH-296 GOLD,7279
latur,गहू,शरबती,3899
latur,तूर,godavari,6289
latur,ज्वारी,Foxtail millet,5862
latur,गहू,जीडब्ल्यू 12,2465
latur,गहू,शरबती,6920
latur,गहू,जीडब्ल्यू 12,7523
latur,हरभरा,digvijay,7812
latur,तूर,bdl 711,7756
latur,तूर,bdl 711,7647
latur,ज्वारी,Foxtail millet,3524
latur,तूर,bdl 716,2321
latur,सोयाबीन,js335,2508
latur,बाजरी,MLSH 2428,7189
latur,बाजरी,MLSH 2428,6217
latur,गहू,शरबती,3785
latur,गहू,शरबती,4088
latur,हरभरा,vijay,6563
latur,तूर,bdl 716,2488
latur,तूर,bdl 716,4832
latur,ज्वारी,Foxtail millet,4507
latur,ज्वारी,Foxtail millet,4577
latur,तूर,bdl 711,2615
latur,हरभरा,j11,3692
latur,तूर,bdl 716,3811
latur,बाजरी,MLSH 2428,4760
latur,बाजरी,MLSH-296 GOLD,7259
latur,सोयाबीन,js335,2930
latur,बाजरी,MLSH 2428,5903
latur,तूर,godavari,4295
latur,गहू,HI-8759,7253
latur,तूर,godavari,3137
latur,सोयाबीन,maus 162,5178
latur,ज्वारी,Foxtail millet,4826
latur,सोयाबीन,maus 162,5332
latur,सोयाबीन,maus 162,2863
latur,बाजरी,MLSH 2428,3858
latur,सोयाबीन,js335,5979
latur,गहू,HI-8759,4128
latur,बाजरी,MLSH-296 GOLD,3211
latur,सोयाबीन,maus 162,4888
latur,तूर,bdl 716,7710
latur,हरभरा,digvijay,3483
latur,ज्वारी,Foxtail millet,5091
latur,हरभरा,jaki 9218,6528
latur,बाजरी,MLSH 2428,6882
latur,ज्वारी,Foxtail millet,4402
latur,गहू,HI-8759,2582
latur,बाजरी,MLSH-296 GOLD,6686
latur,तूर,bdl 711,4365
latur,हरभरा,vijay,3830
latur,ज्वारी,Foxtail millet,3573
latur,हरभरा,jaki 9218,6129
latur,सोयाबीन,maus 162,2507
latur,सोयाबीन,maus 71,3888
latur,बाजरी,MLSH-296 GOLD,2625
latur,गहू,शरबती,3966
latur,ज्वारी,Foxtail millet,4148
latur,गहू,HI-8759,7895
latur,तूर,bdl 711,5225
latur,गहू,HI-8759,4370
latur,हरभरा,j11,6993
latur,तूर,bdl 716,7524
latur,तूर,bdl 716,3162
latur,हरभरा,jaki 9218,6574
latur,हरभरा,j11,5483
latur,सोयाबीन,js335,6129
latur,ज्वारी,Foxtail millet,7713
latur,गहू,जीडब्ल्यू 12,3802
latur,सोयाबीन,js335,2303
latur,तूर,godavari,6076
latur,बाजरी,MLSH-296 GOLD,6778
latur,ज्वारी,Foxtail millet,4705
latur,सोयाबीन,maus 71,4401
latur,गहू,जीडब्ल्यू 12,2137
latur,सोयाबीन,maus 71,3825
latur,हरभरा,jaki 9218,4102
latur,बाजरी,MLSH 2428,3940
latur,सोयाबीन,maus 162,2709
latur,सोयाबीन,maus 162,6867
latur,गहू,HI-8759,7281
latur,तूर,bdl 716,4487
latur,गहू,शरबती,6498
latur,सोयाबीन,maus 71,4710
latur,हरभरा,jaki 9218,6828
latur,हरभरा,j11,6089
latur,ज्वारी,Foxtail millet,4290
latur,ज्वारी,Foxtail millet,6119
latur,तूर,godavari,3541
latur,तूर,godavari,6124
latur,गहू,जीडब्ल्यू 12,3622
latur,सोयाबीन,maus 71,5998
latur,सोयाबीन,maus 71,2927
